timestamp,username,message,channel,tags,raw
2025-06-08 11:23:22,hamidilmagnifico,we want to goon,taylor_jevaux,"{'badge-info': 'subscriber/1', 'badges': 'subscriber/0', 'color': '', 'display-name': 'hamidilmagnifico', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '46bad411-81d6-4d0b-b496-3a7cc589125a', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399803069', 'turbo': '0', 'user-id': '785475475', 'user-type': ''}",@badge-info=subscriber/1;badges=subscriber/0;color=;display-name=hamidilmagnifico;emotes=;first-msg=0;flags=;id=46bad411-81d6-4d0b-b496-3a7cc589125a;mod=0;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399803069;turbo=0;user-id=785475475;user-type= :hamidilmagnifico!hamidilmagnifico@hamidilmagnifico.tmi.twitch.tv PRIVMSG #taylor_jevaux :we want to goon
2025-06-08 11:23:24,teardropfacetat,you still haven’t tworked,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '#00FF7F', 'display-name': 'teardropfacetat', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '24c4be7f-ed76-4f6e-8e25-1a03a960a1c2', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399804774', 'turbo': '0', 'user-id': '1223472518', 'user-type': ''}",@badge-info=;badges=;color=#00FF7F;display-name=teardropfacetat;emotes=;first-msg=0;flags=;id=24c4be7f-ed76-4f6e-8e25-1a03a960a1c2;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399804774;turbo=0;user-id=1223472518;user-type= :teardropfacetat!teardropfacetat@teardropfacetat.tmi.twitch.tv PRIVMSG #taylor_jevaux :you still haven’t tworked
2025-06-08 11:23:24,djimmortalitypayne,oh yeah we get it,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '#0000FF', 'display-name': 'djimmortalitypayne', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'ab2f8cb6-8aa1-438f-a94f-05b09a0c57fb', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399805238', 'turbo': '0', 'user-id': '826132032', 'user-type': ''}",@badge-info=;badges=;color=#0000FF;display-name=djimmortalitypayne;emotes=;first-msg=0;flags=;id=ab2f8cb6-8aa1-438f-a94f-05b09a0c57fb;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399805238;turbo=0;user-id=826132032;user-type= :djimmortalitypayne!djimmortalitypayne@djimmortalitypayne.tmi.twitch.tv PRIVMSG #taylor_jevaux :oh yeah we get it
2025-06-08 11:23:26,turtlemageeee,Im sorry you fell,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '#00FF7F', 'display-name': 'turtlemageeee', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '1d1cd07e-3410-406a-b61d-b4ff2d8d411f', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399807050', 'turbo': '0', 'user-id': '729022781', 'user-type': ''}",@badge-info=;badges=;color=#00FF7F;display-name=turtlemageeee;emotes=;first-msg=0;flags=;id=1d1cd07e-3410-406a-b61d-b4ff2d8d411f;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399807050;turbo=0;user-id=729022781;user-type= :turtlemageeee!turtlemageeee@turtlemageeee.tmi.twitch.tv PRIVMSG #taylor_jevaux :Im sorry you fell
2025-06-08 11:23:28,imohfoo,You okay,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'imohfoo', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'a11b68f2-7274-4db2-9bb3-27f183b484ea', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399808420', 'turbo': '0', 'user-id': '1320887280', 'user-type': ''}",@badge-info=;badges=;color=;display-name=imohfoo;emotes=;first-msg=0;flags=;id=a11b68f2-7274-4db2-9bb3-27f183b484ea;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399808420;turbo=0;user-id=1320887280;user-type= :imohfoo!imohfoo@imohfoo.tmi.twitch.tv PRIVMSG #taylor_jevaux :You okay
2025-06-08 11:23:28,kurdishpro23,t,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'kurdishpro23', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'c6cc4042-1219-404c-8cae-03060dccc3b6', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399808626', 'turbo': '0', 'user-id': '235975843', 'user-type': ''}",@badge-info=;badges=;color=;display-name=kurdishpro23;emotes=;first-msg=0;flags=;id=c6cc4042-1219-404c-8cae-03060dccc3b6;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399808626;turbo=0;user-id=235975843;user-type= :kurdishpro23!kurdishpro23@kurdishpro23.tmi.twitch.tv PRIVMSG #taylor_jevaux :t
2025-06-08 11:23:28,MastermodeMary,hahahahaha,taylor_jevaux,"{'badge-info': 'subscriber/50', 'badges': 'moderator/1,subscriber/3009,sub-gift-leader/2', 'client-nonce': '5198f6f7667719931a31ab913217bc9e', 'color': '#FF69B4', 'display-name': 'MastermodeMary', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '86381df2-d7d4-4ee9-a64b-8ebb2370bf51', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399809366', 'turbo': '0', 'user-id': '679279446', 'user-type': 'mod'}","@badge-info=subscriber/50;badges=moderator/1,subscriber/3009,sub-gift-leader/2;client-nonce=5198f6f7667719931a31ab913217bc9e;color=#FF69B4;display-name=MastermodeMary;emotes=;first-msg=0;flags=;id=86381df2-d7d4-4ee9-a64b-8ebb2370bf51;mod=1;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399809366;turbo=0;user-id=679279446;user-type=mod :mastermodemary!mastermodemary@mastermodemary.tmi.twitch.tv PRIVMSG #taylor_jevaux :hahahahaha"
2025-06-08 11:23:29,mod1fydbear,you had me at singing creed,taylor_jevaux,"{'badge-info': '', 'badges': 'bits-leader/2', 'color': '#008000', 'display-name': 'mod1fydbear', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '9c6d3c6c-508a-4706-8289-53c848924341', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399809782', 'turbo': '0', 'user-id': '525098171', 'user-type': ''}",@badge-info=;badges=bits-leader/2;color=#008000;display-name=mod1fydbear;emotes=;first-msg=0;flags=;id=9c6d3c6c-508a-4706-8289-53c848924341;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399809782;turbo=0;user-id=525098171;user-type= :mod1fydbear!mod1fydbear@mod1fydbear.tmi.twitch.tv PRIVMSG #taylor_jevaux :you had me at singing creed
2025-06-08 11:23:33,bigboi2176,ima stare at my wall,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'bigboi2176', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '33b62d8a-8c01-46b2-b387-28ca25150000', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399813446', 'turbo': '0', 'user-id': '1230432856', 'user-type': ''}",@badge-info=;badges=;color=;display-name=bigboi2176;emotes=;first-msg=0;flags=;id=33b62d8a-8c01-46b2-b387-28ca25150000;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399813446;turbo=0;user-id=1230432856;user-type= :bigboi2176!bigboi2176@bigboi2176.tmi.twitch.tv PRIVMSG #taylor_jevaux :ima stare at my wall
2025-06-08 11:23:33,skyguy3455,OOops,taylor_jevaux,"{'badge-info': '', 'badges': '', 'client-nonce': '1db8707dfa8f4ab1aa1ffdfc5b6f5a0b', 'color': '', 'display-name': 'skyguy3455', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'a95ea47b-2785-411c-8a2c-132aace72da0', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399813920', 'turbo': '0', 'user-id': '1317101489', 'user-type': ''}",@badge-info=;badges=;client-nonce=1db8707dfa8f4ab1aa1ffdfc5b6f5a0b;color=;display-name=skyguy3455;emotes=;first-msg=0;flags=;id=a95ea47b-2785-411c-8a2c-132aace72da0;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399813920;turbo=0;user-id=1317101489;user-type= :skyguy3455!skyguy3455@skyguy3455.tmi.twitch.tv PRIVMSG #taylor_jevaux :OOops
2025-06-08 11:23:36,imohfoo,Aww,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'imohfoo', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'dacf3ec3-f43b-4385-9e61-6b95f84ec569', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399816844', 'turbo': '0', 'user-id': '1320887280', 'user-type': ''}",@badge-info=;badges=;color=;display-name=imohfoo;emotes=;first-msg=0;flags=;id=dacf3ec3-f43b-4385-9e61-6b95f84ec569;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399816844;turbo=0;user-id=1320887280;user-type= :imohfoo!imohfoo@imohfoo.tmi.twitch.tv PRIVMSG #taylor_jevaux :Aww
2025-06-08 11:23:37,trent120,CMON,taylor_jevaux,"{'badge-info': '', 'badges': '', 'client-nonce': '0b61faead3dc11c6c830eac233edfa50', 'color': '', 'display-name': 'trent120', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '2628e58d-a246-4e7a-afa9-af289dc3a0fa', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399817810', 'turbo': '0', 'user-id': '1304689400', 'user-type': ''}",@badge-info=;badges=;client-nonce=0b61faead3dc11c6c830eac233edfa50;color=;display-name=trent120;emotes=;first-msg=0;flags=;id=2628e58d-a246-4e7a-afa9-af289dc3a0fa;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399817810;turbo=0;user-id=1304689400;user-type= :trent120!trent120@trent120.tmi.twitch.tv PRIVMSG #taylor_jevaux :CMON
2025-06-08 11:23:39,MastermodeMary,the freaking gallon!,taylor_jevaux,"{'badge-info': 'subscriber/50', 'badges': 'moderator/1,subscriber/3009,sub-gift-leader/2', 'client-nonce': 'ade6cff769b968e3797752ff5d23d8bc', 'color': '#FF69B4', 'display-name': 'MastermodeMary', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '12fc8f05-ea2e-40ad-870a-3e9d0565195c', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399820265', 'turbo': '0', 'user-id': '679279446', 'user-type': 'mod'}","@badge-info=subscriber/50;badges=moderator/1,subscriber/3009,sub-gift-leader/2;client-nonce=ade6cff769b968e3797752ff5d23d8bc;color=#FF69B4;display-name=MastermodeMary;emotes=;first-msg=0;flags=;id=12fc8f05-ea2e-40ad-870a-3e9d0565195c;mod=1;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399820265;turbo=0;user-id=679279446;user-type=mod :mastermodemary!mastermodemary@mastermodemary.tmi.twitch.tv PRIVMSG #taylor_jevaux :the freaking gallon!"
2025-06-08 11:23:41,imohfoo,It okay,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'imohfoo', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '8d184b18-9720-4881-b5eb-1b0c9528ae4d', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399821997', 'turbo': '0', 'user-id': '1320887280', 'user-type': ''}",@badge-info=;badges=;color=;display-name=imohfoo;emotes=;first-msg=0;flags=;id=8d184b18-9720-4881-b5eb-1b0c9528ae4d;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399821997;turbo=0;user-id=1320887280;user-type= :imohfoo!imohfoo@imohfoo.tmi.twitch.tv PRIVMSG #taylor_jevaux :It okay
2025-06-08 11:23:44,unclekiki,lol,taylor_jevaux,"{'badge-info': '', 'badges': 'moderator/1,sub-gifter/400', 'client-nonce': 'c34268d3df158558c94f6eb4b5e60cd7', 'color': '#B22222', 'display-name': 'unclekiki', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'fbef0ab6-e041-40e2-84bc-0fb0f9ef308c', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399824895', 'turbo': '0', 'user-id': '63585191', 'user-type': 'mod'}","@badge-info=;badges=moderator/1,sub-gifter/400;client-nonce=c34268d3df158558c94f6eb4b5e60cd7;color=#B22222;display-name=unclekiki;emotes=;first-msg=0;flags=;id=fbef0ab6-e041-40e2-84bc-0fb0f9ef308c;mod=1;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399824895;turbo=0;user-id=63585191;user-type=mod :unclekiki!unclekiki@unclekiki.tmi.twitch.tv PRIVMSG #taylor_jevaux :lol"
2025-06-08 11:23:47,trent120,SHE TWEAKING,taylor_jevaux,"{'badge-info': '', 'badges': '', 'client-nonce': '2828ca504c139692e19b3265f0923ca8', 'color': '', 'display-name': 'trent120', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '22d865bd-17f2-41f1-a077-76a60238d4fe', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399827515', 'turbo': '0', 'user-id': '1304689400', 'user-type': ''}",@badge-info=;badges=;client-nonce=2828ca504c139692e19b3265f0923ca8;color=;display-name=trent120;emotes=;first-msg=0;flags=;id=22d865bd-17f2-41f1-a077-76a60238d4fe;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399827515;turbo=0;user-id=1304689400;user-type= :trent120!trent120@trent120.tmi.twitch.tv PRIVMSG #taylor_jevaux :SHE TWEAKING
2025-06-08 11:23:50,xiaohuli96,SO LES GOOOO THUUUUUUUUUUUUUUUUUUUUUUUR,taylor_jevaux,"{'badge-info': 'subscriber/26', 'badges': 'moderator/1,subscriber/9,subtember-2024/1', 'client-nonce': '2aaeddd77f087845bfb82a73eb869a50', 'color': '#FF94A9', 'display-name': 'xiaohuli96', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '18682a70-4e7e-4aab-bfb8-5692c0ff7dd1', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399831223', 'turbo': '0', 'user-id': '100233071', 'user-type': 'mod'}","@badge-info=subscriber/26;badges=moderator/1,subscriber/9,subtember-2024/1;client-nonce=2aaeddd77f087845bfb82a73eb869a50;color=#FF94A9;display-name=xiaohuli96;emotes=;first-msg=0;flags=;id=18682a70-4e7e-4aab-bfb8-5692c0ff7dd1;mod=1;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399831223;turbo=0;user-id=100233071;user-type=mod :xiaohuli96!xiaohuli96@xiaohuli96.tmi.twitch.tv PRIVMSG #taylor_jevaux :SO LES GOOOO THUUUUUUUUUUUUUUUUUUUUUUUR"
2025-06-08 11:23:51,MastermodeMary,@mod1fydbear EYYY YOU KNOW WHATSUP!,taylor_jevaux,"{'badge-info': 'subscriber/50', 'badges': 'moderator/1,subscriber/3009,sub-gift-leader/2', 'client-nonce': 'b3760758c442453321fec7af2b1b6443', 'color': '#FF69B4', 'display-name': 'MastermodeMary', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'e7a1c085-55f1-4ea1-80de-1dbd19806cb6', 'mod': '1', 'reply-parent-display-name': 'mod1fydbear', 'reply-parent-msg-body': 'you\\shad\\sme\\sat\\ssinging\\screed', 'reply-parent-msg-id': '9c6d3c6c-508a-4706-8289-53c848924341', 'reply-parent-user-id': '525098171', 'reply-parent-user-login': 'mod1fydbear', 'reply-thread-parent-display-name': 'mod1fydbear', 'reply-thread-parent-msg-id': '9c6d3c6c-508a-4706-8289-53c848924341', 'reply-thread-parent-user-id': '525098171', 'reply-thread-parent-user-login': 'mod1fydbear', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399832155', 'turbo': '0', 'user-id': '679279446', 'user-type': 'mod'}","@badge-info=subscriber/50;badges=moderator/1,subscriber/3009,sub-gift-leader/2;client-nonce=b3760758c442453321fec7af2b1b6443;color=#FF69B4;display-name=MastermodeMary;emotes=;first-msg=0;flags=;id=e7a1c085-55f1-4ea1-80de-1dbd19806cb6;mod=1;reply-parent-display-name=mod1fydbear;reply-parent-msg-body=you\shad\sme\sat\ssinging\screed;reply-parent-msg-id=9c6d3c6c-508a-4706-8289-53c848924341;reply-parent-user-id=525098171;reply-parent-user-login=mod1fydbear;reply-thread-parent-display-name=mod1fydbear;reply-thread-parent-msg-id=9c6d3c6c-508a-4706-8289-53c848924341;reply-thread-parent-user-id=525098171;reply-thread-parent-user-login=mod1fydbear;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399832155;turbo=0;user-id=679279446;user-type=mod :mastermodemary!mastermodemary@mastermodemary.tmi.twitch.tv PRIVMSG #taylor_jevaux :@mod1fydbear EYYY YOU KNOW WHATSUP!"
2025-06-08 11:23:54,catchy_tune,LUL,taylor_jevaux,"{'badge-info': '', 'badges': '', 'client-nonce': '82997e09cda13a9bfa22e5ca5aa34688', 'color': '#00FF7F', 'display-name': 'catchy_tune', 'emote-only': '1', 'emotes': '425618:0-2', 'first-msg': '0', 'flags': '', 'id': '4d538c6b-539d-4f4e-8efe-518297409742', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399834459', 'turbo': '0', 'user-id': '483974977', 'user-type': ''}",@badge-info=;badges=;client-nonce=82997e09cda13a9bfa22e5ca5aa34688;color=#00FF7F;display-name=catchy_tune;emote-only=1;emotes=425618:0-2;first-msg=0;flags=;id=4d538c6b-539d-4f4e-8efe-518297409742;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399834459;turbo=0;user-id=483974977;user-type= :catchy_tune!catchy_tune@catchy_tune.tmi.twitch.tv PRIVMSG #taylor_jevaux :LUL
2025-06-08 11:23:54,radiogumm,hugo1Dance hugo1Dance hugo1Dance hugo1Dance,taylor_jevaux,"{'badge-info': 'subscriber/10', 'badges': 'subscriber/9,minecraft-15th-anniversary-celebration/1', 'color': '#FF69B4', 'display-name': 'radiogumm', 'emote-only': '1', 'emotes': 'emotesv2_1b5576892b874a898562a4dce384e915:0-9,11-20,22-31,33-42', 'first-msg': '0', 'flags': '', 'id': '30238c17-517e-4cb0-b12b-9ec1257aebfa', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399834548', 'turbo': '0', 'user-id': '728895522', 'user-type': ''}","@badge-info=subscriber/10;badges=subscriber/9,minecraft-15th-anniversary-celebration/1;color=#FF69B4;display-name=radiogumm;emote-only=1;emotes=emotesv2_1b5576892b874a898562a4dce384e915:0-9,11-20,22-31,33-42;first-msg=0;flags=;id=30238c17-517e-4cb0-b12b-9ec1257aebfa;mod=0;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399834548;turbo=0;user-id=728895522;user-type= :radiogumm!radiogumm@radiogumm.tmi.twitch.tv PRIVMSG #taylor_jevaux :hugo1Dance hugo1Dance hugo1Dance hugo1Dance"
2025-06-08 11:23:54,kingmamba100,omg we don’t know lol,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'kingmamba100', 'emotes': '', 'first-msg': '0', 'flags': '0-2:P.0', 'id': 'ef3215e8-7921-4deb-86d2-f9da8a66d762', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399834891', 'turbo': '0', 'user-id': '834258579', 'user-type': ''}",@badge-info=;badges=;color=;display-name=kingmamba100;emotes=;first-msg=0;flags=0-2:P.0;id=ef3215e8-7921-4deb-86d2-f9da8a66d762;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399834891;turbo=0;user-id=834258579;user-type= :kingmamba100!kingmamba100@kingmamba100.tmi.twitch.tv PRIVMSG #taylor_jevaux :omg we don’t know lol
2025-06-08 11:23:55,Derdnog,ModLove,taylor_jevaux,"{'badge-info': 'subscriber/21', 'badges': 'vip/1,subscriber/9,bits/400000', 'color': '#FF4500', 'display-name': 'Derdnog', 'emote-only': '1', 'emotes': 'emotesv2_a2dfbbbbf66f4a75b0f53db841523e6c:0-6', 'first-msg': '0', 'flags': '', 'id': '3037bc30-28b6-4534-be83-0f5c8d1dced3', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399835701', 'turbo': '0', 'user-id': '75474205', 'user-type': '', 'vip': '1'}","@badge-info=subscriber/21;badges=vip/1,subscriber/9,bits/400000;color=#FF4500;display-name=Derdnog;emote-only=1;emotes=emotesv2_a2dfbbbbf66f4a75b0f53db841523e6c:0-6;first-msg=0;flags=;id=3037bc30-28b6-4534-be83-0f5c8d1dced3;mod=0;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399835701;turbo=0;user-id=75474205;user-type=;vip=1 :derdnog!derdnog@derdnog.tmi.twitch.tv PRIVMSG #taylor_jevaux :ModLove"
2025-06-08 11:23:56,imohfoo,Were,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'imohfoo', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '15a21060-ff04-4774-bdec-cad532070af8', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399836477', 'turbo': '0', 'user-id': '1320887280', 'user-type': ''}",@badge-info=;badges=;color=;display-name=imohfoo;emotes=;first-msg=0;flags=;id=15a21060-ff04-4774-bdec-cad532070af8;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399836477;turbo=0;user-id=1320887280;user-type= :imohfoo!imohfoo@imohfoo.tmi.twitch.tv PRIVMSG #taylor_jevaux :Were
2025-06-08 11:23:57,belenleave,Do u have tiktok,taylor_jevaux,"{'badge-info': '', 'badges': '', 'color': '', 'display-name': 'belenleave', 'emotes': '', 'first-msg': '1', 'flags': '', 'id': '58ec408e-ceb9-489b-b253-2e13219d7b54', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399837778', 'turbo': '0', 'user-id': '1277795537', 'user-type': ''}",@badge-info=;badges=;color=;display-name=belenleave;emotes=;first-msg=1;flags=;id=58ec408e-ceb9-489b-b253-2e13219d7b54;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399837778;turbo=0;user-id=1277795537;user-type= :belenleave!belenleave@belenleave.tmi.twitch.tv PRIVMSG #taylor_jevaux :Do u have tiktok
2025-06-08 11:24:00,MastermodeMary,one of us one of us,taylor_jevaux,"{'badge-info': 'subscriber/50', 'badges': 'moderator/1,subscriber/3009,sub-gift-leader/2', 'client-nonce': 'be25413dd092979cf9997e284886468d', 'color': '#FF69B4', 'display-name': 'MastermodeMary', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '4f8a79bc-e5dc-42b9-b8f0-2003b38c9f60', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399840963', 'turbo': '0', 'user-id': '679279446', 'user-type': 'mod'}","@badge-info=subscriber/50;badges=moderator/1,subscriber/3009,sub-gift-leader/2;client-nonce=be25413dd092979cf9997e284886468d;color=#FF69B4;display-name=MastermodeMary;emotes=;first-msg=0;flags=;id=4f8a79bc-e5dc-42b9-b8f0-2003b38c9f60;mod=1;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399840963;turbo=0;user-id=679279446;user-type=mod :mastermodemary!mastermodemary@mastermodemary.tmi.twitch.tv PRIVMSG #taylor_jevaux :one of us one of us"
2025-06-08 11:24:04,radiogumm,BatChest,taylor_jevaux,"{'badge-info': 'subscriber/10', 'badges': 'subscriber/9,minecraft-15th-anniversary-celebration/1', 'color': '#FF69B4', 'display-name': 'radiogumm', 'emote-only': '1', 'emotes': '115234:0-7', 'first-msg': '0', 'flags': '', 'id': '456438f9-cf4c-4f17-b951-c0791d5337c3', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399845016', 'turbo': '0', 'user-id': '728895522', 'user-type': ''}","@badge-info=subscriber/10;badges=subscriber/9,minecraft-15th-anniversary-celebration/1;color=#FF69B4;display-name=radiogumm;emote-only=1;emotes=115234:0-7;first-msg=0;flags=;id=456438f9-cf4c-4f17-b951-c0791d5337c3;mod=0;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399845016;turbo=0;user-id=728895522;user-type= :radiogumm!radiogumm@radiogumm.tmi.twitch.tv PRIVMSG #taylor_jevaux :BatChest"
2025-06-08 11:24:07,xiaohuli96,OOO KIKI,taylor_jevaux,"{'badge-info': 'subscriber/26', 'badges': 'moderator/1,subscriber/9,subtember-2024/1', 'client-nonce': '79d9e167f3e1d633e82edcbd1f4e2b01', 'color': '#FF94A9', 'display-name': 'xiaohuli96', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': '1692d298-b58d-45e0-8df7-d4ab085691da', 'mod': '1', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '1', 'tmi-sent-ts': '1749399848066', 'turbo': '0', 'user-id': '100233071', 'user-type': 'mod'}","@badge-info=subscriber/26;badges=moderator/1,subscriber/9,subtember-2024/1;client-nonce=79d9e167f3e1d633e82edcbd1f4e2b01;color=#FF94A9;display-name=xiaohuli96;emotes=;first-msg=0;flags=;id=1692d298-b58d-45e0-8df7-d4ab085691da;mod=1;returning-chatter=0;room-id=469348555;subscriber=1;tmi-sent-ts=1749399848066;turbo=0;user-id=100233071;user-type=mod :xiaohuli96!xiaohuli96@xiaohuli96.tmi.twitch.tv PRIVMSG #taylor_jevaux :OOO KIKI"
2025-06-08 11:24:09,moby_79000,t,taylor_jevaux,"{'badge-info': '', 'badges': '', 'client-nonce': '105f27fb44fee6ce73516b726ab212d9', 'color': '#00D8FF', 'display-name': 'moby_79000', 'emotes': '', 'first-msg': '0', 'flags': '', 'id': 'b2bed69d-fbba-46eb-811e-3703480fe681', 'mod': '0', 'returning-chatter': '0', 'room-id': '469348555', 'subscriber': '0', 'tmi-sent-ts': '1749399850184', 'turbo': '0', 'user-id': '152116404', 'user-type': ''}",@badge-info=;badges=;client-nonce=105f27fb44fee6ce73516b726ab212d9;color=#00D8FF;display-name=moby_79000;emotes=;first-msg=0;flags=;id=b2bed69d-fbba-46eb-811e-3703480fe681;mod=0;returning-chatter=0;room-id=469348555;subscriber=0;tmi-sent-ts=1749399850184;turbo=0;user-id=152116404;user-type= :moby_79000!moby_79000@moby_79000.tmi.twitch.tv PRIVMSG #taylor_jevaux :t
